Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.627098083,0.07865783,-0.2332124,0.09137043,-0.5552553,0.06861436,0.8092309,19.43533,-15.91424,-29.33219,990.3803
0.632012844,0.1403905,-0.2330844,0.2131873,-0.5533505,0.07114171,0.805412,19.43533,-15.91424,-29.33219,990.3803
0.636931419,0.01677704,-0.05527605,0.1521163,-0.5577192,0.06525287,0.805259,19.43533,-15.91424,-29.33219,990.3803
0.641849995,-0.2304394,-0.2329218,0.09108361,-0.5548701,0.06544267,0.7965021,20.4965,-15.56933,-28.93558,990.3803
0.649227142,-0.1685178,-0.05513354,0.03007976,-0.5582412,0.06193628,0.7998161,20.4965,-15.56933,-28.93558,990.3803
0.654145718,-0.1066105,-0.3512268,0.151916,-0.5601671,0.05318134,0.7976091,20.4965,-15.56933,-28.93558,990.3803
0.659063816,-0.04474211,-0.410295,0.02996542,-0.5582364,0.07108839,0.805936,20.4965,-15.56933,-28.93558,990.3803
0.663982391,0.01699034,0.06373399,0.02996571,-0.5566949,0.06035126,0.8070356,20.4965,-15.56933,-28.93558,990.3803
0.668900967,0.2023452,0.3006074,-0.2746814,-0.5606529,0.06426055,0.8047658,20.4965,-15.56933,-28.93558,990.3786
0.673819065,0.5111867,0.2412413,-0.2745663,-0.5611482,0.05703556,0.7996829,20.4965,-15.56933,-28.93558,990.3786
0.678737640,0.5726281,0.7147865,-0.3352926,-0.5558033,0.07161607,0.8049618,20.4965,-15.56933,-28.93558,990.3786
0.683656216,0.6958519,0.7143003,-0.5178168,-0.56069,0.06336734,0.8003677,20.4965,-15.56933,-28.93558,990.3786
0.688574314,0.7571968,0.7139074,-0.5784287,-0.5547709,0.05609104,0.8010568,20.4965,-15.56933,-28.93558,990.3786
0.693492889,0.6949197,0.65417,-0.5171664,-0.5611258,0.0555461,0.8010915,19.44555,-15.94188,-28.50216,990.3786
0.698411465,0.8180667,0.5353115,-0.273093,-0.5597056,0.06143558,0.7998121,19.44555,-15.94188,-28.50216,990.3786
0.703329563,0.6322066,0.4757421,-0.3338777,-0.5620986,0.05793805,0.8031183,19.44555,-15.94188,-28.50216,990.3786
0.708248138,0.4464244,0.3569772,-0.1508948,-0.5576693,0.05551358,0.8044609,19.44555,-15.94188,-28.50216,990.3829
0.713171959,0.5078872,0.5937036,-0.1508,-0.5635476,0.05885426,0.8055873,19.44555,-15.94188,-28.50216,990.3829
0.720543861,0.3219849,0.2969978,-0.02884108,-0.5612288,0.0731022,0.8011698,19.44555,-15.94188,-28.50216,990.3829
0.725462437,0.3836035,0.1783824,-0.1506972,-0.5577141,0.0584925,0.8016436,19.44555,-15.94188,-28.50216,990.3829
0.730380535,0.3833818,0.2375034,-0.02874743,-0.564591,0.05463097,0.7962353,19.44555,-15.94188,-28.50216,990.3829
0.735299110,0.2595381,-0.1179695,0.2149618,-0.5666454,0.06878467,0.7947637,19.44555,-15.94188,-28.50216,990.3829
0.740217686,0.1357915,-0.1771284,0.1538321,-0.5581971,0.0690843,0.8087845,20.17193,-15.17241,-29.75504,990.3829
0.745135784,-0.04965942,-0.05862544,0.2147301,-0.5567333,0.05801393,0.8016202,20.17193,-15.17241,-29.75504,990.3829
0.750054359,0.1356985,0.0006630505,-0.09005228,-0.5621459,0.05802874,0.7982663,20.17193,-15.17241,-29.75504,990.3786
0.754972935,0.01204922,-0.3546611,0.2754932,-0.5587274,0.06144443,0.7998043,20.17193,-15.17241,-29.75504,990.3786
0.759891033,0.07380431,-0.3544196,0.2144596,-0.5592255,0.06386803,0.8003717,20.17193,-15.17241,-29.75504,990.3786
0.764809608,0.07377737,-0.5319146,0.1533877,-0.5601414,0.06277552,0.8061706,20.17193,-15.17241,-29.75504,990.3786
0.769728184,-0.111654,-0.3538813,0.03139792,-0.5557631,0.0561094,0.7996089,20.17193,-15.17241,-29.75504,990.3786
0.774646282,0.07376233,-0.2944259,0.5187796,-0.5646447,0.06003791,0.7939814,20.17193,-15.17241,-29.75504,990.3786
0.779564857,0.1973383,-0.4126697,0.2138254,-0.5612249,0.06489773,0.7965368,20.17193,-15.17241,-29.75504,990.3786
0.784483433,0.0736502,-0.4715691,0.3965026,-0.5571045,0.05199725,0.8101699,20.17193,-15.17241,-29.75504,990.3786
0.791860580,0.5061328,-0.4120964,0.4570853,-0.5587577,0.05764485,0.7943419,20.17474,-15.53905,-29.76628,990.3768
0.796779156,0.07328225,-0.1749054,0.5177353,-0.5611327,0.05845246,0.8021559,20.17474,-15.53905,-29.76628,990.3768
0.801697254,0.0732168,-0.6485853,0.4565303,-0.5552728,0.05755793,0.8006225,20.17474,-15.53905,-29.76628,990.3768
0.806615829,0.2585558,-0.5297304,0.3953638,-0.5621839,0.06147695,0.796435,20.17474,-15.53905,-29.76628,990.3768
0.811534405,0.1348292,-0.6478451,0.5778694,-0.5573217,0.07073678,0.7991197,20.17474,-15.53905,-29.76628,990.3768
0.816452503,0.07296246,-0.8843331,0.3946949,-0.5582933,0.07457287,0.8021639,20.17474,-15.53905,-29.76628,990.3768
0.821371078,0.01115401,-0.8245445,0.2116164,-0.5538608,0.06490969,0.79939,20.17474,-15.53905,-29.76628,990.3768
