Time (s),Roll (deg),Pitch (deg),Yaw (deg)
3.369099140,3.72619,37.1088,80.63023
3.374016762,3.697364,37.10291,80.59985
3.378935814,3.668882,37.1018,80.57278
3.383854389,3.64221,37.10189,80.54708
3.388772011,3.619652,37.09882,80.52036
3.393690586,3.599098,37.09623,80.49502
3.398609638,3.580892,37.0914,80.46944
3.405986786,3.553866,37.08519,80.43218
3.410905361,3.536972,37.07943,80.40554
3.415823460,3.522532,37.07393,80.38186
3.420742035,3.509745,37.07135,80.3635
3.425660610,3.496543,37.06833,80.34529
3.430578232,3.484525,37.06699,80.33239
3.435497284,3.478446,37.06403,80.31861
3.440415859,3.479074,37.05744,80.30563
3.445335865,3.483674,37.05103,80.29419
3.450252056,3.489777,37.04552,80.28226
3.455171108,3.495385,37.0396,80.26871
3.462548256,3.505765,37.02692,80.2357
3.467466831,3.514972,37.01873,80.20815
3.472385406,3.524783,37.00712,80.1708
3.477303505,3.531164,36.99467,80.12215
3.482222080,3.529729,36.98586,80.07008
3.487140655,3.517284,36.98271,80.01333
3.492058754,3.502308,36.9918,79.96207
3.496977329,3.489738,37.00357,79.91225
3.501895904,3.485074,37.01859,79.8656
3.506813526,3.489178,37.0407,79.82375
3.511732578,3.508666,37.06984,79.79182
3.519109726,3.57288,37.1346,79.77015
3.524028301,3.640009,37.18948,79.76955
3.528946876,3.728579,37.25241,79.77991
3.533864975,3.831019,37.31705,79.79015
3.538783550,3.945137,37.38448,79.79826
3.543702125,4.074789,37.47126,79.81562
3.548620224,4.227221,37.5877,79.85172
3.553538799,4.394303,37.73188,79.89975
3.558457374,4.580213,37.89803,79.95193
3.563377380,4.80194,38.10158,80.02481
3.568294048,5.05052,38.35157,80.10909
3.573212623,5.334314,38.66125,80.21802
3.578131199,5.648069,39.03456,80.34811
3.583048820,5.992378,39.48545,80.49885
3.587967396,6.381253,40.0477,80.66145
3.595345020,7.051431,41.22844,80.85345
3.600263595,7.491508,42.18316,80.92282
3.605182171,7.925453,43.24599,80.93602
3.610100269,8.327495,44.40562,80.90443
3.615018845,8.691569,45.65762,80.81766
3.619937420,9.035048,46.9925,80.67827
3.624855518,9.314619,48.37368,80.47351
3.629774094,9.505381,49.79712,80.19947
3.634692669,9.611212,51.25554,79.86752
3.639610290,9.606038,52.74609,79.4658
3.644528866,9.474241,54.27256,78.99154
3.649458885,9.260195,55.84413,78.47536
3.654365539,8.952422,57.4229,77.96953
3.659284115,8.557134,59.02682,77.42908
3.666661739,7.887011,61.38044,76.61165
3.671580315,7.33699,62.8908,75.99422
3.676502705,6.719087,64.33044,75.32321
3.681416511,5.774322,65.59547,74.39376
3.686335564,4.528492,66.70948,73.21929
3.691254139,3.064631,67.60759,71.86617
3.696171760,1.662817,68.40283,70.55998
3.701090336,0.3450458,69.13061,69.3532
3.706009388,-0.7850145,69.75992,68.32661
3.710927010,-1.614005,70.25815,67.50207
3.715845585,-2.249936,70.71307,66.83466
3.720764160,-2.836293,71.15043,66.2111
3.725683689,-3.366604,71.57436,65.63795
3.730601788,-3.82807,71.96082,65.11102
3.735525131,-4.205008,72.29772,64.63246
3.740437508,-4.514955,72.58151,64.1943
3.745356083,-4.825098,72.80967,63.74464
3.752733231,-5.361219,73.04236,62.99255
3.757651806,-5.758393,73.12437,62.44316
3.762570858,-6.14746,73.14928,61.88856
3.767488480,-6.476369,73.1193,61.37823
3.772407055,-6.73456,73.03709,60.92728
3.777325630,-6.930035,72.90393,60.5365
3.782243729,-7.09254,72.72045,60.18441
3.787162304,-7.234616,72.48467,59.86226
3.792080879,-7.376978,72.19866,59.54889
3.796998978,-7.519433,71.8636,59.24209
3.801917553,-7.653502,71.47926,58.94226
3.809295654,-7.809438,70.80653,58.52707
3.814213276,-7.840763,70.28611,58.30798
3.819132328,-7.793001,69.70159,58.15606
3.824050903,-7.648548,69.05468,58.0853
3.828968525,-7.404345,68.34932,58.10115
3.833887100,-7.076787,67.5961,58.19127
3.838806152,-6.67646,66.80152,58.35077
3.843723774,-6.221905,65.97126,58.56789
3.848642349,-5.71713,65.10691,58.84441
3.853560924,-5.170873,64.20933,59.17878
3.858479023,-4.588723,63.281,59.56775
3.863397598,-3.983875,62.32466,60.00632
3.870774746,-3.043097,60.84885,60.75166
3.875693798,-2.39183,59.84017,61.30692
3.880612373,-1.717521,58.80986,61.90714
3.885529995,-1.026457,57.75602,62.54498
3.890448570,-0.3257678,56.67607,63.21053
3.895367622,0.3729457,55.57283,63.88985
3.900285244,1.057294,54.44932,64.57175
3.905203819,1.720998,53.30909,65.24837
3.910122395,2.361375,52.16062,65.91511
3.915040493,2.976493,51.00005,66.56453
3.919959068,3.56188,49.83305,67.19074
3.927337170,4.384341,48.06534,68.07851
3.932255268,4.900247,46.87228,68.63464
3.937173843,5.393939,45.66447,69.16019
3.942092419,5.865172,44.45,69.65512
3.947010040,6.31419,43.22621,70.11823
3.951929092,6.742174,41.9932,70.5505
3.956847668,7.153568,40.74782,70.9717
3.961765289,7.547326,39.49744,71.36553
3.966683865,7.92646,38.24156,71.73705
3.971602917,8.290396,36.97937,72.08556
3.976520538,8.634595,35.71257,72.41488
3.981439114,8.957026,34.436,72.72523
3.986357689,9.245742,33.15049,73.01919
3.991275787,9.498685,31.85659,73.29935
3.996194363,9.715446,30.55407,73.56729
4.001112938,9.897091,29.24904,73.8268
4.006031036,10.04891,27.94884,74.13777
4.013409138,10.24214,25.99909,74.613
4.018326759,10.35232,24.69758,74.93672
4.023245335,10.44731,23.39323,75.25919
4.028164387,10.52007,22.09281,75.57793
4.033082008,10.56491,20.79965,75.89042
4.038000584,10.58224,19.52155,76.19559
4.042919159,10.57463,18.26764,76.49748
4.047837257,10.55193,17.04424,76.80341
4.052755833,10.52702,15.83426,77.13689
4.057674408,10.497,14.6303,77.45844
4.062592506,10.45416,13.4629,77.72447
4.067511082,10.41647,12.35103,77.93363
4.072429657,10.4139,11.2976,78.09386
4.077347755,10.48535,10.3122,78.22158
4.082266331,10.66203,9.402118,78.32743
4.087184906,10.96372,8.569422,78.43145
4.094562054,11.64419,7.466413,78.60303
4.099480629,12.20276,6.826703,78.7254
4.104399204,12.79144,6.266076,78.85054
4.109317303,13.36319,5.786633,78.97223
4.114235878,13.87604,5.388165,79.08723
4.119154453,14.3012,5.068344,79.19041
4.124072552,14.62143,4.832699,79.27408
4.128991127,14.83749,4.684799,79.33275
4.133909702,14.96611,4.631202,79.35857
4.138827801,15.03322,4.673764,79.34559
4.143746376,15.05912,4.814359,79.28711
4.148664951,15.05997,5.051963,79.17799
4.156042099,15.03384,5.58508,78.91536
4.160960674,14.99933,6.030373,78.68131
4.165878773,14.94893,6.533417,78.40844
4.170797348,14.86218,6.948704,78.00697
4.175715923,14.40806,7.710417,77.69006
4.180634022,13.79834,8.496377,77.17002
4.185552597,13.01978,9.365685,76.51907
4.190475941,12.15631,10.65749,76.15421
4.195389271,11.49399,11.68471,75.86958
4.200307846,11.04829,12.6764,75.81809
4.205226421,10.75905,13.57563,75.9239
4.212603569,10.48421,15.02641,76.18535
4.217522144,10.29963,16.22565,76.37341
4.222441196,10.05686,17.71862,76.61527
4.227358818,9.87603,19.31656,76.89784
4.232277393,9.810954,20.7902,77.15425
4.237195969,9.832624,22.10718,77.35168
4.242114067,9.893692,23.2725,77.46615
4.247032642,9.978316,24.30035,77.50819
4.251951218,10.08562,25.2026,77.51752
4.256869316,10.17019,26.04967,77.54237
4.261787891,10.18766,26.81281,77.55002
4.266706467,10.11741,27.5313,77.55984
4.271624565,9.938526,28.22499,77.56961
4.276543140,9.651334,28.90864,77.56777
4.281461716,9.255952,29.58089,77.51791
4.286379814,8.775211,30.21181,77.35587
4.293757439,8.054239,31.04519,77.0342
4.298675537,7.645952,31.5262,76.85536
4.303594112,7.26271,31.93021,76.68041
4.308512688,6.880846,32.25002,76.46637
4.313430786,6.526442,32.54806,76.26958
4.318349361,6.187607,32.83719,76.10826
4.323267937,5.870321,33.07629,75.94888
4.328186035,5.580993,33.28889,75.81163
4.333104611,5.348644,33.47319,75.73305
4.338023186,5.152675,33.57972,75.64497
4.342941284,4.999669,33.67441,75.58117
4.347859860,4.893249,33.748,75.54614
4.352778435,4.789049,33.83026,75.51263
4.357696533,4.693042,33.89939,75.4846
4.362615109,4.611611,33.94238,75.4411
4.369992733,4.508581,34.0129,75.39941
4.374910832,4.469984,34.0514,75.38242
4.379829407,4.419345,34.09135,75.35567
4.384747982,4.39137,34.12956,75.34502
4.389666081,4.370647,34.17086,75.3379
4.394584656,4.341508,34.21491,75.3308
4.399503231,4.329207,34.25991,75.33658
4.404421330,4.337185,34.29447,75.33131
4.409339905,4.327082,34.33366,75.3221
4.414258480,4.315547,34.37386,75.31123
4.419176579,4.296684,34.41512,75.30612
4.426554203,4.313563,34.47042,75.31351
4.431472302,4.321589,34.50424,75.30781
4.436390877,4.327116,34.53842,75.30051
4.441309452,4.344231,34.57548,75.30376
4.446227550,4.358976,34.61073,75.30923
4.451146126,4.389631,34.6351,75.31377
4.456064701,4.42129,34.65319,75.30455
4.460982799,4.436162,34.67083,75.2851
4.465901375,4.421693,34.68635,75.2591
4.470819950,4.399137,34.69902,75.24036
4.475738048,4.361949,34.70657,75.22225
4.480656624,4.320984,34.70267,75.18391
4.485575199,4.260221,34.69942,75.1599
4.490493297,4.210775,34.67861,75.13014
4.495411873,4.144104,34.6574,75.0947
4.502789497,4.047064,34.6244,75.05
4.507707596,3.986439,34.60646,75.02417
4.512626171,3.931621,34.58611,74.99725
4.517544746,3.882844,34.57214,74.97172
4.522462845,3.844653,34.56688,74.95435
4.527381420,3.810786,34.56992,74.94381
4.532299995,3.7804,34.58117,74.93782
4.537218094,3.752701,34.5941,74.93363
4.542136669,3.727629,34.60851,74.93235
4.547055244,3.701545,34.62525,74.93456
4.551973343,3.673939,34.63606,74.93266
4.556891918,3.64082,34.64951,74.93063
4.564269066,3.578457,34.66165,74.91962
4.569187641,3.530493,34.66965,74.91209
4.574106216,3.484168,34.67509,74.90498
4.579024315,3.438241,34.68217,74.90095
4.583942890,3.395001,34.6836,74.89442
4.588861465,3.353593,34.68385,74.8879
4.593779564,3.311546,34.68567,74.88241
4.598698139,3.276313,34.69016,74.87127
4.603616714,3.231895,34.70137,74.8624
4.608534813,3.199412,34.70993,74.86023
4.613453865,3.175805,34.71268,74.85338
4.618371963,3.153762,34.71546,74.84732
4.623290062,3.134204,34.71789,74.84161
4.628208637,3.115078,34.71543,74.83115
4.633127212,3.097812,34.70942,74.81606
4.638045311,3.083087,34.70237,74.79852
4.642963886,3.071754,34.69856,74.78166
4.650341511,3.054713,34.70016,74.76288
4.655259609,3.044976,34.70171,74.75066
4.660178184,3.03857,34.70646,74.73899
4.665096760,3.038699,34.71495,74.73087
4.670014858,3.042053,34.72628,74.72396
4.674933433,3.049473,34.73902,74.71719
4.679852009,3.053916,34.75074,74.70837
4.684770107,3.053173,34.76026,74.69614
4.689688682,3.052928,34.76669,74.67725
4.694607258,3.054816,34.76997,74.65495
4.699528694,3.048762,34.77143,74.63104
4.704443932,3.037859,34.76727,74.59492
4.709362507,3.027025,34.76269,74.55532
4.714280128,3.016462,34.75957,74.51081
4.719199181,3.007391,34.75755,74.46357
4.724117756,2.994107,34.76421,74.41593
4.731494904,2.980961,34.786,74.3512
4.736413479,2.977716,34.80914,74.31222
4.741331577,2.982394,34.84204,74.27972
4.746250153,3.002476,34.88938,74.25895
4.751168728,3.042992,34.94753,74.24686
4.756086826,3.10386,35.01803,74.24586
4.761005402,3.178189,35.09054,74.24356
4.765923977,3.266831,35.17317,74.24099
4.770842552,3.368906,35.2683,74.2384
4.775760651,3.476365,35.37265,74.23322
4.780679226,3.587314,35.48568,74.22342
4.785601139,3.704257,35.61367,74.21371
4.792974949,3.906425,35.84441,74.21067
4.797893524,4.069192,36.03148,74.22309
4.802811623,4.260324,36.24305,74.2427
4.807730198,4.465464,36.49773,74.26636
4.812648773,4.697994,36.79863,74.30364
4.817566872,4.940483,37.15469,74.34873
4.822485447,5.18679,37.57447,74.40308
4.827404022,5.458057,38.06695,74.47722
4.832322121,5.750999,38.63918,74.56654
4.837240696,6.062361,39.29671,74.6715
4.842159271,6.388374,40.05791,74.79719
4.847079754,6.734042,40.93651,74.94616
4.851995945,7.101569,41.95597,75.12175
4.856914520,7.479518,43.12191,75.30841
4.861832142,7.892003,44.47876,75.44803
4.866750717,8.271499,46.0291,75.47648
4.874128818,8.671373,48.59739,75.25908
4.879046917,8.79763,50.43623,74.91691
4.883965492,8.791168,52.31572,74.43678
4.888884068,8.64805,54.1772,73.86882
4.893802166,8.410253,56.00544,73.29733
4.898720741,8.056334,57.76799,72.70605
4.903639317,7.594303,59.51054,72.14565
4.908557415,7.158971,61.18249,71.65827
4.913475990,6.683005,62.78691,71.13842
4.918394566,6.147023,64.33622,70.57526
4.923312187,5.534035,65.80035,69.93186
4.928231239,4.714436,67.15052,69.15366
4.933149815,3.627864,68.35066,68.17567
4.940526962,1.639506,69.79871,66.36228
4.945445538,0.2674585,70.52837,65.07737
4.950363636,-0.9258391,71.177,63.97377
4.955282211,-2.125549,71.83244,62.89263
4.960200787,-3.148174,72.34138,61.97935
4.965118885,-3.899118,72.73928,61.29458
4.970037460,-4.607984,73.11654,60.63181
4.974956036,-5.363861,73.46798,59.90867
4.979873657,-6.096721,73.79118,59.17476
4.984792709,-6.788649,74.06545,58.44221
4.989711285,-7.411179,74.26751,57.74366
4.994628906,-7.966852,74.3927,57.08847
4.999547482,-8.461965,74.43176,56.48574
5.004466057,-8.899492,74.38423,55.93884
5.009384155,-9.280418,74.25046,55.44667
5.014302731,-9.573261,74.03603,55.03524
5.019226074,-9.762934,73.74351,54.71571
5.026598930,-9.857086,73.16805,54.41057
5.031517506,-9.824909,72.69788,54.29441
5.036436081,-9.730859,72.16288,54.23579
5.041354179,-9.581262,71.56627,54.22602
5.046272755,-9.395781,70.90753,54.24332
5.051191330,-9.171343,70.19042,54.28759
5.056108952,-8.92582,69.41666,54.33854
5.061027527,-8.640923,68.59113,54.41255
5.065946579,-8.326924,67.71724,54.49917
5.070864201,-7.982029,66.79638,54.60115
5.075782776,-7.622749,65.83475,54.70576
5.080701351,-7.251362,64.83763,54.81457
5.088078976,-6.660549,63.28143,55.00032
5.092997551,-6.237476,62.2081,55.14975
5.097915173,-5.79841,61.11348,55.31925
5.102834225,-5.341596,59.99951,55.51687
5.107752800,-4.868358,58.87,55.74427
5.112670422,-4.381859,57.72851,56.00135
5.117588997,-3.878728,56.57693,56.29279
5.122508049,-3.351647,55.41661,56.62346
5.127425671,-2.796388,54.25388,56.99733
5.132344246,-2.210308,53.08228,57.41157
5.137262821,-1.605083,51.90393,57.85819
5.142180920,-0.980559,50.71632,58.33919
5.147099495,-0.3435677,49.52297,58.84955
5.152018070,0.3083835,48.32304,59.38615
5.159395695,1.323582,46.5051,60.2355
5.164314270,2.020374,45.28262,60.82513
5.169232845,2.728528,44.05266,61.4283
5.174150467,3.434762,42.81773,62.03548
5.179069519,4.126042,41.57823,62.63828
5.183988094,4.788966,40.34467,63.23069
5.188905716,5.41997,39.11796,63.81346
5.193824291,6.026541,37.89351,64.40845
5.198743343,6.610034,36.66862,64.99784
5.203660965,7.168798,35.43835,65.57847
5.208579540,7.700299,34.19843,66.14916
5.215957642,8.434802,32.31821,66.98166
5.220875740,8.878276,31.05144,67.5194
5.225794315,9.283916,29.76921,68.04417
5.230712891,9.650318,28.47106,68.55157
5.235630989,9.975902,27.15942,69.04333
5.240549564,10.25478,25.84,69.54472
5.245468140,10.48712,24.52268,70.05938
5.250387192,10.67915,23.21047,70.56435
5.255304813,10.83488,21.9032,71.06075
5.260223389,10.9576,20.59931,71.54663
5.265141010,11.04632,19.30045,72.02036
5.270059586,11.09908,18.01195,72.48434
5.274978638,11.1171,16.73815,72.9383
5.282355785,11.0866,14.86477,73.60352
5.287274361,11.04003,13.6487,74.04273
5.292192459,10.98758,12.43169,74.50636
5.297111034,10.92266,11.23988,74.92683
5.302029610,10.85569,10.09142,75.29323
5.306947231,10.81661,8.994042,75.60758
5.311866283,10.83721,7.959189,75.87629
5.316784859,10.95122,6.992684,76.10805
5.321702480,11.1857,6.100213,76.31303
5.326621056,11.54087,5.286697,76.49378
5.331540108,12.0055,4.555386,76.65646
5.336457729,12.54881,3.907525,76.79879
5.341376305,13.14276,3.329907,76.92967
5.348754406,14.05025,2.596203,77.10654
5.353672505,14.60755,2.191031,77.20993
5.358591080,15.0893,1.854003,77.29644
5.363509655,15.47131,1.593004,77.35999
5.368427754,15.74936,1.414394,77.39368
5.373346329,15.92917,1.32744,77.39161
5.378264904,16.03101,1.333939,77.35247
5.383182526,16.07462,1.436872,77.27587
5.388101578,16.07753,1.637166,77.16109
5.393020153,16.05473,1.929402,77.01245
5.397937775,16.01248,2.300884,76.83784
5.405315876,15.91064,2.98448,76.54612
5.410234451,15.81513,3.507384,76.34748
5.415152550,15.6936,4.072292,76.16078
5.420071125,15.54656,4.668776,76.00278
5.424989700,15.29691,5.110943,75.76672
5.429907799,14.73673,6.046895,75.668
5.434826374,14.19361,6.583902,75.30969
5.439744949,13.53268,7.441813,75.09345
5.444663048,12.92012,8.252211,74.9772
5.449581623,12.44614,9.118091,74.94501
5.454500198,12.0136,10.12209,75.0167
5.459417820,11.65031,11.32758,75.23843
5.464336395,11.37935,12.78166,75.64349
5.469255447,11.19949,14.38312,76.1554
5.476632595,11.13213,16.77281,76.91445
5.481551170,11.16666,18.20682,77.24621
5.486469269,11.25173,19.48923,77.4182
5.491387844,11.41073,20.61687,77.49567
5.496306419,11.65903,21.62532,77.53153
5.501224041,11.94539,22.51915,77.57034
5.506143093,12.18825,23.31305,77.58985
5.511061668,12.35449,24.05868,77.62539
5.515979290,12.40971,24.77554,77.72737
5.520897865,12.34012,25.48945,77.87804
5.525816917,12.13545,26.20145,78.03484
5.530734539,11.81957,26.902,78.12511
5.535653114,11.45295,27.55129,78.11221
5.540571689,11.09606,28.14911,78.02197
5.547949314,10.66059,28.94197,77.90217
5.552867889,10.4228,29.4084,77.86785
5.557786465,10.18658,29.83097,77.84253
5.562704563,9.922962,30.21803,77.78295
5.567623138,9.637195,30.56684,77.68552
5.572541714,9.377994,30.90309,77.59888
5.577459335,9.145885,31.21081,77.52416
5.582378387,8.948896,31.47956,77.47137
5.587296963,8.774239,31.69944,77.40522
5.592214584,8.619656,31.89417,77.33527
5.597133160,8.479311,32.06207,77.26189
5.602052212,8.363349,32.2255,77.19981
5.606969833,8.244983,32.37357,77.12852
5.614347935,8.083352,32.58446,77.03558
5.619266510,7.967966,32.69875,76.95962
5.624185562,7.870797,32.83883,76.91853
5.629103184,7.773411,32.95762,76.86333
5.634021759,7.68066,33.07409,76.81953
5.638939857,7.610519,33.18939,76.78017
5.643858433,7.54204,33.29509,76.74036
5.648777008,7.488698,33.39587,76.714
5.653694630,7.457054,33.48135,76.70023
5.658613682,7.448262,33.56306,76.69241
5.663532257,7.442673,33.63405,76.6798
5.668455601,7.438692,33.70875,76.67142
5.673368454,7.443919,33.77565,76.66966
5.680746078,7.462718,33.87421,76.68364
5.685667992,7.491597,33.92725,76.68437
5.690583229,7.509568,33.97908,76.67393
5.695504665,7.538989,34.02803,76.66772
5.700419903,7.568372,34.07988,76.66363
5.705338478,7.593629,34.13058,76.66003
5.710256100,7.629978,34.17447,76.64809
5.715175152,7.656262,34.21753,76.62906
5.720093727,7.684125,34.25722,76.60355
5.725014210,7.694271,34.299,76.57401
5.729929924,7.706585,34.34307,76.54221
5.734852791,7.694984,34.3971,76.51279
5.739767551,7.685697,34.45283,76.48907
5.744685173,7.670942,34.50389,76.46233
5.752063274,7.652606,34.56932,76.4198
5.756981373,7.643291,34.61082,76.39076
5.761899948,7.636461,34.65166,76.36486
5.766818523,7.627432,34.69076,76.33723
