Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.683638573,-0.02976745,-0.1709123,-0.1624829,-0.5350317,0.04387401,0.8116705,37.05738,-1.884079,-36.33695,990.3859
0.688557148,-0.09155019,0.06603415,0.08136776,-0.5364096,0.04127853,0.8193671,37.05738,-1.884079,-36.33695,990.3859
0.693475247,-0.09147325,-0.1116321,-0.1623554,-0.5418311,0.04372136,0.8165767,37.05738,-1.884079,-36.33695,990.3859
0.698393822,-0.02953669,-0.05232888,-0.04039822,-0.5320604,0.04479377,0.8160453,37.05738,-1.884079,-36.33695,990.3859
0.703311920,0.03220567,-0.05229611,-0.10131,-0.5398471,0.04127476,0.8179386,37.05738,-1.884079,-36.33695,990.3859
0.708230496,-0.1531607,0.1254172,-0.04030919,-0.5379067,0.04325121,0.8175005,36.38219,-1.905907,-35.5084,990.3859
0.713148594,-0.02950043,-0.1707709,-0.2230761,-0.5359382,0.04276336,0.8184398,36.38219,-1.905907,-35.5084,990.3859
0.718067169,-0.09122516,-0.05227204,0.08169231,-0.5354674,0.04183828,0.8159786,36.38219,-1.905907,-35.5084,990.3859
0.722984791,-0.09120671,-0.0522578,0.08167929,-0.5354559,0.04229849,0.8174498,36.38219,-1.905907,-35.5084,990.3859
0.727903366,0.03239528,-0.111458,-0.1621206,-0.5373986,0.04321936,0.8194374,36.38219,-1.905907,-35.5084,990.3859
0.732821465,-0.09126684,-0.05211778,-0.04016362,-0.5403836,0.04473667,0.8151408,36.38219,-1.905907,-35.5084,990.3859
0.737739563,-0.02936919,-0.2297655,-0.04013839,-0.5349581,0.04325055,0.8189328,36.38219,-1.905907,-35.5084,990.3859
0.742658138,-0.09113277,-0.1704439,0.02076651,-0.5344743,0.04085416,0.8169099,36.38219,-1.905907,-35.5084,990.3859
0.747576237,0.03246915,0.1257911,-0.1620388,-0.5379256,0.04328749,0.8155596,36.38219,-1.905907,-35.5084,990.3859
