Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.354098797,-0.1806562,0.1939399,0.06708816,-0.5333166,0.1533045,0.8030266,31.17324,0.6922411,-36.9113,992.3685
0.356558323,-0.118798,-0.1615192,0.3108157,-0.5347216,0.1522075,0.8088294,31.17324,0.6922411,-36.9113,992.3685
0.359016895,-0.05695918,0.1346967,0.06696945,-0.5347549,0.1556467,0.8074833,31.17324,0.6922411,-36.9113,992.3685
0.361475945,0.1902646,0.01618829,0.006011302,-0.5343298,0.1654176,0.806822,31.17324,0.6922411,-36.9113,992.3685
0.363934517,0.1902048,-0.0430498,0.006009442,-0.5342883,0.1605162,0.8081211,31.17324,0.6922411,-36.9113,992.3685
0.366394043,0.06654211,-0.04303623,0.006007582,-0.5367145,0.1570821,0.8080309,31.17324,0.6922411,-36.9113,992.3685
0.368853569,-0.05708175,-0.04302267,0.006005722,-0.5358128,0.1582019,0.8007764,31.17324,0.6922411,-36.9113,992.3685
0.371312142,0.190142,0.1346899,0.006003861,-0.5362559,0.1566626,0.804615,31.17324,0.6922411,-36.9113,992.3685
0.376232624,0.1282017,0.1938197,0.005980957,-0.5358629,0.15878,0.79594,31.17324,0.6922411,-36.9113,992.3712
0.378689289,0.004558496,0.1937588,0.1278534,-0.5352648,0.1552002,0.8050455,31.17324,0.6922411,-36.9113,992.3712
0.381147862,0.12816,-0.04323423,0.1278132,-0.5377476,0.1610361,0.8047675,31.16572,1.071642,-37.28316,992.3712
0.383607388,0.06631831,0.07524543,0.127773,-0.5338609,0.1606385,0.8018096,31.16572,1.071642,-37.28316,992.3712
0.386066437,0.06629749,0.1936878,0.06679575,-0.5318736,0.1601144,0.8046897,31.16572,1.071642,-37.28316,992.3712
0.388525009,0.1280781,0.1343939,0.188649,-0.5333588,0.1591716,0.802244,31.16572,1.071642,-37.28316,992.3712
0.390984535,0.06623641,0.1343516,0.1276526,-0.5386937,0.156144,0.8051039,31.16572,1.071642,-37.28316,992.3712
0.393443108,0.00441411,0.07507636,0.06667542,-0.5333915,0.161645,0.8003815,31.16572,1.071642,-37.28316,992.3712
0.395902634,-0.1191902,-0.04341325,0.1275916,-0.534366,0.160183,0.799857,31.16572,1.071642,-37.28316,992.3712
0.398361683,0.06625163,-0.04339957,0.2494258,-0.535811,0.1620559,0.8033277,31.16572,1.071642,-37.28316,992.3712
0.400820255,0.004429321,-0.0433859,0.1274732,-0.5353265,0.1586937,0.8007882,31.16572,1.071642,-37.28316,992.3712
0.403279781,0.1898323,0.1935599,0.1274331,-0.5329036,0.1602053,0.7993602,31.16572,1.071642,-37.28316,992.3712
0.405738354,-0.05743319,0.01579997,0.1883302,-0.5329253,0.160729,0.797435,31.16572,1.071642,-37.28316,992.3712
0.410656452,0.1280073,-0.04342432,0.1273322,-0.5333474,0.1596318,0.8037152,31.16572,1.071642,-37.28316,992.3712
0.413115501,0.1897685,0.01582235,0.06635505,-0.526934,0.1547608,0.8064196,31.16572,1.071642,-37.28316,992.3695
0.415574074,0.1279074,-0.1026487,0.1882085,-0.5318069,0.1532361,0.8073818,31.16572,1.071642,-37.28316,992.3695
0.418033600,0.1278672,0.07508258,0.1881494,-0.5352702,0.1527993,0.8030264,31.16572,1.071642,-37.28316,992.3695
0.420492649,0.06602558,0.1935251,0.1271532,-0.5348189,0.1528763,0.7991409,31.16572,1.071642,-37.28316,992.3695
0.422951698,0.004203398,-0.04346783,0.06617606,-0.5329041,0.1577954,0.7978263,31.16572,1.071642,-37.28316,992.3695
0.425410748,0.1896065,0.07501183,0.1270924,-0.5344117,0.1675033,0.7996065,31.16572,1.071642,-37.28316,992.3695
0.427869320,0.3749513,0.3119204,0.2489268,-0.5339237,0.1718491,0.8021696,31.16572,1.071642,-37.28316,992.3695
0.430328846,0.1276276,0.2525894,0.2488486,-0.5323764,0.1659227,0.8068222,31.17054,0.3404785,-37.36948,992.3695
0.432787418,0.003984609,0.2525101,0.1268961,-0.5332929,0.1532591,0.8054526,31.17054,0.3404785,-37.36948,992.3695
0.435246945,0.1275863,0.3708969,0.2487305,-0.5328756,0.1543653,0.7986872,31.17054,0.3404785,-37.36948,992.3695
0.437705994,0.3129506,0.1338483,0.2486524,-0.5367678,0.1557378,0.8016764,31.17054,0.3404785,-37.36948,992.3695
0.440164566,0.2510509,0.1930392,0.004825691,-0.5382845,0.1587125,0.7983854,31.17054,0.3404785,-37.36948,992.3695
0.442624092,0.1891705,0.07451254,0.1266984,-0.5328563,0.1601146,0.8042122,31.17054,0.3404785,-37.36948,992.3695
0.445082665,0.2509126,0.1337221,0.3094701,-0.5294344,0.1620771,0.8052181,31.17054,0.3404785,-37.36948,992.3695
0.450000763,0.3124788,0.1336195,0.004609089,-0.533805,0.1523343,0.802514,31.17054,0.3404785,-37.36948,992.3695
0.452459812,0.06517472,0.01511149,0.1264819,-0.532843,0.151892,0.8005497,31.17054,0.3404785,-37.36948,992.3739
0.454918385,0.1269557,-0.04412625,0.2483165,-0.5313889,0.1567522,0.8021502,31.17054,0.3404785,-37.36948,992.3739
0.457377911,0.3123202,0.1928197,0.2482385,-0.5333521,0.1596409,0.80323,31.17054,0.3404785,-37.36948,992.3739
0.459836960,0.2504206,0.1335262,0.1262862,-0.5323957,0.1601734,0.8012971,31.17054,0.3404785,-37.36948,992.3739
0.462296009,0.3121434,0.1334842,0.06530937,-0.5343968,0.1665103,0.8005457,31.17054,0.3404785,-37.36948,992.3739
0.464755058,0.1266409,-0.04425678,0.126226,-0.5343568,0.1635405,0.8028778,31.17054,0.3404785,-37.36948,992.3739
